lot,lat,name,uf,output
-35.453,-7.555,Macaparana,PE,4276
-35.522,-7.691,Machados,PE,4761
-37.628,-8.964,Manari,PE,7905
-35.829,-8.803,Maraial,PE,1336
-38.728,-8.119,Mirandiba,PE,8829
-39.551,-7.631,Moreilândia,PE,1025
-35.092,-8.119,Moreno,PE,401
-35.228,-7.742,Nazaré da Mata,PE,205
-34.855,-8.009,Olinda,PE,3419
-35.602,-7.745,Orobó,PE,9126
-39.602,-8.62,Orocó,PE,6226
-40.082,-7.883,Ouricuri,PE,6186
-35.592,-8.683,Palmares,PE,3353
-36.326,-9.004,Palmeirina,PE,1173
-36.006,-8.664,Panelas,PE,8880
-36.658,-8.921,Paranatama,PE,7419
-39.578,-8.091,Parnamirim,PE,3562
-35.581,-7.995,Passira,PE,8579
-35.18,-7.897,Paudalho,PE,1316
-34.873,-7.941,Paulista,PE,6525
-36.941,-8.497,Pedra,PE,9368
-36.696,-8.358,Pesqueira,PE,749
-38.303,-9.069,Petrolândia,PE,9424
-40.508,-9.393,Petrolina,PE,1049
-36.705,-8.186,Poção,PE,2058
-35.396,-8.141,Pombos,PE,3203
-35.354,-8.331,Primavera,PE,8755
-36.012,-8.828,Quipapá,PE,3586
-37.848,-7.72,Quixaba,PE,4652
-34.881,-8.054,Recife,PE,3883
-35.856,-8.134,Riacho das Almas,PE,2525
-35.378,-8.514,Ribeirão,PE,5952
-35.159,-8.664,Rio Formoso,PE,5127
-35.706,-8.328,Sairé,PE,6994
-35.633,-7.936,Salgadinho,PE,9420
-39.12,-8.067,Salgueiro,PE,3834
-36.688,-8.976,Saloá,PE,1822
-36.566,-8.361,Sanharó,PE,6969
-40.336,-8.24,Santa Cruz,PE,4206
-38.153,-7.821,Santa Cruz da Baixa Verde,PE,1168
-36.205,-7.957,Santa Cruz do Capibaribe,PE,1436
-40.616,-8.163,Santa Filomena,PE,4004
-39.825,-8.809,Santa Maria da Boa Vista,PE,5515
-35.902,-7.84,Santa Maria do Cambucá,PE,8102
-37.48,-7.378,Santa Terezinha,PE,7431
-35.952,-8.808,São Benedito do Sul,PE,9515
-36.444,-8.523,São Bento do Una,PE,1262
-36.143,-8.326,São Caitano,PE,5858
-36.367,-8.876,São João,PE,5153
-35.804,-8.432,São Joaquim do Monte,PE,228
-35.148,-8.898,São José da Coroa Grande,PE,8516
-38.76,-7.861,São José do Belmonte,PE,3439
-37.274,-7.479,São José do Egito,PE,6320
-35.018,-8.002,São Lourenço da Mata,PE,1926
-35.491,-7.591,São Vicente Ferrer,PE,5613
-38.296,-7.986,Serra Talhada,PE,3742
-39.296,-7.933,Serrita,PE,2615
-37.264,-8.074,Sertânia,PE,2188
-35.116,-8.591,Sirinhaém,PE,2210
-37.652,-7.6,Solidão,PE,2946
-35.748,-7.815,Surubim,PE,318
-37.539,-7.591,Tabira,PE,3203
-36.293,-8.316,Tacaimbó,PE,7772
-38.15,-9.106,Tacaratu,PE,3193
-35.105,-8.76,Tamandaré,PE,5936
-36.044,-7.903,Taquaritinga do Norte,PE,7392
-36.623,-9.056,Terezinha,PE,9646
-39.376,-8.23,Terra Nova,PE,9205
-35.318,-7.505,Timbaúba,PE,7043
-36.051,-7.999,Toritama,PE,5117
-35.24,-7.805,Tracunhaém,PE,5864
-40.268,-7.762,Trindade,PE,49
-38.102,-7.838,Triunfo,PE,3494
-37.34,-8.753,Tupanatinga,PE,7720
-37.311,-7.602,Tuparetama,PE,9961
-36.874,-8.575,Venturosa,PE,6234
-38.972,-7.926,Verdejante,PE,2711
-35.85,-7.771,Vertente do Lério,PE,1434
-35.988,-7.903,Vertentes,PE,784
-35.327,-7.657,Vicência,PE,1515
-35.291,-8.118,Vitória de Santo Antão,PE,3421
-35.627,-8.802,Xexéu,PE,1363
-41.082,-8.215,Acauã,PI,2793
-42.669,-5.799,Agricolândia,PI,5289
-42.638,-5.89,Água Branca,PI,7682
-40.939,-7.008,Alagoinha do Piauí,PI,9919
-40.858,-7.243,Alegrete do Piauí,PI,2782
-42.21,-5.251,Alto Longá,PI,8135
-42.461,-5.039,Altos,PI,4331
-43.777,-8.424,Alvorada do Gurguéia,PI,8086
-42.855,-6.241,Amarante,PI,1293
-42.739,-6.086,Angical do Piauí,PI,9728
-43.046,-9.189,Anísio de Abreu,PI,8373
-44.198,-7.219,Antônio Almeida,PI,6701
-41.793,-6.119,Aroazes,PI,5219
-42.532,-6.655,Arraial,PI,6367
-41.039,-5.866,Assunção do Piauí,PI,6684
-43.949,-10.137,Avelino Lopes,PI,2648
-45.214,-7.85,Baixa Grande do Ribeiro,PI,5627
-42.114,-6.517,Barra d'Alcântara,PI,6114
-42.296,-4.247,Barras,PI,1872
-45.475,-9.925,Barreiras do Piauí,PI,4082
-42.513,-5.818,Barro Duro,PI,9352
-42.078,-4.024,Batalha,PI,8591
-41.868,-7.989,Bela Vista do Piauí,PI,2331
-40.972,-7.376,Belém do Piauí,PI,4961
-42.36,-5.455,Beneditinos,PI,5731
-43.951,-7.641,Bertolínia,PI,9857
-40.796,-8.148,Betânia do Piauí,PI,6213
-42.086,-4.411,Boa Hora,PI,6684
-41.323,-6.943,Bocaina,PI,3303
-44.359,-9.074,Bom Jesus,PI,60
-41.645,-3.191,Bom Princípio do Piauí,PI,5820
-42.874,-9.166,Bonfim do Piauí,PI,8327
-42.074,-4.487,Boqueirão do Piauí,PI,9140
-41.782,-4.131,Brasileira,PI,8782
-42.826,-8.214,Brejo do Piauí,PI,3905
-41.867,-3.175,Buriti dos Lopes,PI,1394
-41.098,-5.312,Buriti dos Montes,PI,738
-42.309,-4.476,Cabeceiras do Piauí,PI,3477
-42.392,-6.766,Cajazeiras do Piauí,PI,6923
-41.336,-2.928,Cajueiro da Praia,PI,6209
-40.637,-7.332,Caldeirão Grande do Piauí,PI,5766
-41.882,-7.66,Campinas do Piauí,PI,3141
-41.836,-8.376,Campo Alegre do Fidalgo,PI,2450
-41.036,-7.132,Campo Grande do Piauí,PI,9252
-42.629,-3.812,Campo Largo do Piauí,PI,5713
-42.169,-4.828,Campo Maior,PI,3326
-43.721,-7.688,Canavieira,PI,3710
-42.944,-8.11,Canto do Buriti,PI,1661
-41.944,-4.457,Capitão de Campos,PI,6555
-41.82,-8.49,Capitão Gervásio Oliveira,PI,1723
-43.33,-9.279,Caracol,PI,8986
-41.843,-3.476,Caraúbas do Piauí,PI,6411
-40.99,-7.733,Caridade do Piauí,PI,3548
-41.553,-5.322,Castelo do Piauí,PI,95
-41.896,-3.418,Caxingó,PI,2638
-41.555,-3.471,Cocal,PI,8288
-41.972,-4.559,Cocal de Telha,PI,3410
-41.449,-3.729,Cocal dos Alves,PI,2778
-42.368,-5.066,Coivaras,PI,5495
-43.792,-8.182,Colônia do Gurguéia,PI,8633
-42.178,-7.231,Colônia do Piauí,PI,94
-41.597,-7.878,Conceição do Canindé,PI,7960
-42.513,-8.816,Coronel José Dias,PI,5041
-45.162,-10.443,Corrente,PI,469
-45.185,-10.653,Cristalândia do Piauí,PI,6591
-44.224,-8.818,Cristino Castro,PI,1874
-44.306,-10.036,Curimatá,PI,5084
-44.411,-9.007,Currais,PI,5133
-40.901,-7.832,Curral Novo do Piauí,PI,7493
-42.778,-5.583,Curralinhos,PI,1154
-42.676,-5.358,Demerval Lobão,PI,4568
-42.428,-9.338,Dirceu Arcoverde,PI,8322
-41.641,-6.959,Dom Expedito Lopes,PI,5338
-41.974,-9.002,Dom Inocêncio,PI,2832
-41.27,-4.254,Domingos Mourão,PI,471
-42.14,-6.202,Elesbão Veloso,PI,5233
-43.664,-8.097,Eliseu Martins,PI,3503
-42.234,-3.902,Esperantina,PI,1595
-42.791,-9.484,Fartura do Piauí,PI,8739
-42.927,-7.791,Flores do Piauí,PI,9710
-41.794,-7.469,Floresta do Piauí,PI,8176
-43.023,-6.767,Floriano,PI,2080
-42.262,-6.396,Francinópolis,PI,8522
-42.693,-6.623,Francisco Ayres,PI,4013
-40.788,-7.331,Francisco Macedo,PI,1729
-41.138,-6.993,Francisco Santos,PI,8740
-40.616,-7.088,Fronteiras,PI,9559
-41.361,-7.158,Geminiano,PI,5824
-45.344,-9.832,Gilbués,PI,98
-43.569,-6.787,Guadalupe,PI,6371
-43.687,-9.398,Guaribas,PI,6248
-42.556,-5.989,Hugo Napoleão,PI,20
-41.821,-2.858,Ilha Grande,PI,6099
-41.708,-6.668,Inhuma,PI,8788
-41.741,-6.828,Ipiranga do Piauí,PI,5548
-41.676,-7.738,Isaías Coelho,PI,8542
-41.478,-7.447,Itainópolis,PI,8848
-43.026,-7.603,Itaueira,PI,1400
-41.21,-7.935,Jacobina do Piauí,PI,9882
-41.138,-7.359,Jaicós,PI,4520
-42.63,-6.099,Jardim do Mulato,PI,8465
-41.818,-4.771,Jatobá do Piauí,PI,3637
-43.51,-7.088,Jerumenha,PI,4893
-42.414,-8.511,João Costa,PI,9799
-42.198,-3.508,Joaquim Pires,PI,8094
-42.428,-3.478,Joca Marques,PI,4458
-42.576,-4.756,José de Freitas,PI,4992
-41.703,-5.172,Juazeiro do Piauí,PI,4321
-44.238,-10.323,Júlio Borges,PI,2934
-43.128,-9.231,Jurema,PI,6170
-42.625,-4.516,Lagoa Alegre,PI,1781
-41.601,-4.392,Lagoa de São Francisco,PI,3718
-41.528,-8.475,Lagoa do Barro do Piauí,PI,544
-42.643,-5.415,Lagoa do Piauí,PI,8006
-41.584,-6.513,Lagoa do Sítio,PI,1479
-42.623,-5.831,Lagoinha do Piauí,PI,5026
-43.93,-7.266,Landri Sales,PI,1095
-41.667,-2.879,Luís Correia,PI,6615
-42.37,-3.458,Luzilândia,PI,3105
-42.504,-3.483,Madeiro,PI,9492
-43.872,-8.013,Manoel Emídio,PI,8259
-40.661,-7.443,Marcolândia,PI,1245
-43.894,-7.121,Marcos Parente,PI,9622
-41.126,-7.463,Massapê do Piauí,PI,3202
-42.556,-3.716,Matias Olímpio,PI,5958
-42.895,-4.166,Miguel Alves,PI,9016
-42.739,-5.681,Miguel Leão,PI,7415
-41.422,-4.684,Milton Brandão,PI,5382
-42.608,-5.564,Monsenhor Gil,PI,8687
-41.03,-6.996,Monsenhor Hipólito,PI,9301
-45.304,-9.754,Monte Alegre do Piauí,PI,6156
-43.901,-9.725,Morro Cabeça no Tempo,PI,2851
-42.312,-3.743,Morro do Chapéu do Piauí,PI,8205
-42.094,-3.319,Murici dos Portelas,PI,4323
-42.672,-6.973,Nazaré do Piauí,PI,7453
-42.173,-4.631,Nossa Senhora de Nazaré,PI,5451
-42.621,-3.979,Nossa Senhora dos Remédios,PI,8742
-42.052,-8.087,Nova Santa Rita,PI,7043
-41.939,-6.449,Novo Oriente do Piauí,PI,9249
-41.933,-5.288,Novo Santo Antônio,PI,1860
-42.131,-7.025,Oeiras,PI,9532
-42.575,-5.841,Olho d'Água do Piauí,PI,9746
-40.904,-7.355,Padre Marcos,PI,1950
-42.256,-7.778,Paes Landim,PI,8596
-42.822,-7.856,Pajeú do Piauí,PI,1999
-44.236,-8.727,Palmeira do Piauí,PI,56
-43.063,-5.978,Palmeirais,PI,8280
-41.704,-7.104,Paquetá,PI,4418
-44.639,-10.227,Parnaguá,PI,9314
-41.777,-2.905,Parnaíba,PI,9979
-42.44,-5.858,Passagem Franca do Piauí,PI,9660
-41.244,-7.668,Patos do Piauí,PI,7416
-41.15,-8.144,Paulistana,PI,312
-43.223,-7.966,Pavussu,PI,8284
-41.459,-4.425,Pedro II,PI,4598
-42.285,-8.068,Pedro Laurentino,PI,7933
-41.467,-7.077,Picos,PI,2244
-41.419,-6.245,Pimenteiras,PI,9602
-40.579,-6.838,Pio IX,PI,9917
-41.709,-3.928,Piracuruca,PI,7193
-41.777,-4.273,Piripiri,PI,9037
-42.71,-3.893,Porto,PI,9204
-44.182,-6.967,Porto Alegre do Piauí,PI,3809
-42.207,-5.667,Prata do Piauí,PI,348
-41.419,-8.579,Queimada Nova,PI,4774
-44.586,-9.487,Redenção do Gurguéia,PI,3673
-42.688,-6.238,Regeneração,PI,3499
-44.953,-10.125,Riacho Frio,PI,3551
-42.713,-7.691,Ribeira do Piauí,PI,713
-45.242,-7.558,Ribeiro Gonçalves,PI,6288
-43.142,-7.775,Rio Grande do Piauí,PI,4531
-41.768,-7.185,Santa Cruz do Piauí,PI,8575
-41.959,-5.8,Santa Cruz dos Milagres,PI,917
-45.922,-9.112,Santa Filomena,PI,663
-44.129,-8.954,Santa Luz,PI,7717
-42.288,-6.799,Santa Rosa do Piauí,PI,9512
-41.519,-6.948,Santana do Piauí,PI,9426
-41.234,-6.981,Santo Antônio de Lisboa,PI,1531
-42.71,-6.047,Santo Antônio dos Milagres,PI,2314
-41.911,-7.43,Santo Inácio do Piauí,PI,4615
-43.004,-8.962,São Braz do Piauí,PI,2235
-42.114,-5.933,São Félix do Piauí,PI,7601
-41.686,-8.238,São Francisco de Assis do Piauí,PI,1819
-42.543,-7.251,São Francisco do Piauí,PI,9753
-45.303,-10.03,São Gonçalo do Gurguéia,PI,8185
-42.703,-5.993,São Gonçalo do Piauí,PI,4322
-41.343,-6.817,São João da Canabrava,PI,3742
-41.258,-3.956,São João da Fronteira,PI,2268
-41.899,-5.514,São João da Serra,PI,1412
-41.89,-6.942,São João da Varjota,PI,8762
-42.446,-3.819,São João do Arraial,PI,5889
-42.247,-8.358,São João do Piauí,PI,4173
-41.833,-3.811,São José do Divino,PI,4007
-42.564,-7.494,São José do Peixe,PI,4829
-41.475,-6.872,São José do Piauí,PI,8199
-40.826,-7.085,São Julião,PI,8341
-42.545,-9.169,São Lourenço do Piauí,PI,598
-41.324,-6.825,São Luis do Piauí,PI,5350
-42.186,-5.864,São Miguel da Baixa Grande,PI,371
-42.37,-7.586,São Miguel do Fidalgo,PI,746
-41.323,-5.504,São Miguel do Tapuio,PI,1223
-42.719,-5.929,São Pedro do Piauí,PI,6714
-42.699,-9.015,São Raimundo Nonato,PI,4905
-44.834,-10.817,Sebastião Barros,PI,9512
-44.064,-7.566,Sebastião Leal,PI,999
-41.732,-4.918,Sigefredo Pacheco,PI,878
-40.818,-7.599,Simões,PI,4495
-41.91,-7.854,Simplício Mendes,PI,5615
-42.491,-7.866,Socorro do Piauí,PI,6301
-41.384,-7.043,Sussuapara,PI,4329
-42.914,-8.4,Tamboril do Piauí,PI,7184
-42.282,-6.6,Tanque do Piauí,PI,351
-42.802,-5.089,Teresina,PI,7792
-42.864,-4.586,União,PI,9115
-44.556,-7.229,Uruçuí,PI,2535
-41.746,-6.408,Valença do Piauí,PI,5242
-42.964,-9.239,Várzea Branca,PI,7238
-42.246,-6.545,Várzea Grande,PI,1575
-41.483,-7.603,Vera Mendes,PI,6884
-40.94,-7.136,Vila Nova do Piauí,PI,8274
-41.91,-7.233,Wall Ferraz,PI,8327
-50.313,-23.304,Abatiá,PR,3184
-48.991,-24.657,Adrianópolis,PR,1905
-49.335,-25.993,Agudos do Sul,PR,9972
-49.31,-25.325,Almirante Tamandaré,PR,888
-52.713,-24.798,Altamira do Paraná,PR,6635
-52.319,-23.129,Alto Paraná,PR,3076
-53.441,-24.028,Alto Piquiri,PR,4866
-53.902,-23.874,Altônia,PR,6013
-51.231,-22.78,Alvorada do Sul,PR,9315
-52.788,-23.096,Amaporã,PR,3733
-53.473,-25.915,Ampére,PR,5977
-53.084,-24.717,Anahy,PR,2681
-50.229,-23.051,Andirá,PR,4478
-51.915,-23.195,Ângulo,PR,4023
-48.712,-25.429,Antonina,PR,7458
-50.197,-25.986,Antônio Olinto,PR,487
-51.461,-23.551,Apucarana,PR,4778
-51.424,-23.419,Arapongas,PR,8921
-49.827,-24.158,Arapoti,PR,3180
-51.787,-24.316,Arapuã,PR,1273
-52.496,-23.932,Araruna,PR,2166
-49.41,-25.593,Araucária,PR,3047
-51.585,-24.386,Ariranha do Ivaí,PR,1065
-50.841,-23.373,Assaí,PR,2034
-53.521,-24.42,Assis Chateaubriand,PR,3984
-51.666,-23.233,Astorga,PR,8884
-52.054,-23.151,Atalaia,PR,292
-49.636,-25.584,Balsa Nova,PR,2959
-50.368,-23.11,Bandeirantes,PR,8023
-52.012,-24.03,Barbosa Ferraz,PR,8974
-50.181,-23.115,Barra do Jacaré,PR,9764
-53.633,-26.254,Barracão,PR,2027
-53.665,-25.881,Bela Vista da Caroba,PR,456
-51.191,-22.997,Bela Vista do Paraíso,PR,8715
-51.553,-26.161,Bituruna,PR,7736
-52.789,-24.242,Boa Esperança,PR,5772
-53.212,-25.636,Boa Esperança do Iguaçu,PR,5401
-51.628,-24.869,Boa Ventura de São Roque,PR,3688
-53.408,-25.436,Boa Vista da Aparecida,PR,8304
-49.115,-25.206,Bocaiúva do Sul,PR,1185
-53.597,-26.193,Bom Jesus do Sul,PR,715
-51.764,-23.71,Bom Sucesso,PR,3127
-52.834,-26.076,Bom Sucesso do Sul,PR,6235
-51.588,-23.941,Borrazópolis,PR,1729
-53.122,-24.816,Braganey,PR,7043
-53.525,-24.197,Brasilândia do Sul,PR,7046
-51.716,-22.793,Cafeara,PR,8034
-53.32,-24.618,Cafelândia,PR,6639
-53.513,-23.902,Cafezal do Sul,PR,7088
-51.355,-23.65,Califórnia,PR,2765
-50.074,-23.046,Cambará,PR,2553
-51.278,-23.276,Cambé,PR,5738
-51.578,-23.583,Cambira,PR,8900
-52.799,-24.592,Campina da Lagoa,PR,9774
-51.827,-25.079,Campina do Simão,PR,1673
-49.055,-25.306,Campina Grande do Sul,PR,5867
-52.993,-25.031,Campo Bonito,PR,6825
-49.683,-25.978,Campo do Tenente,PR,9029
-49.528,-25.459,Campo Largo,PR,6416
-49.451,-25.369,Campo Magro,PR,9403
-52.383,-24.046,Campo Mourão,PR,8033
-51.333,-24.567,Cândido de Abreu,PR,9898
-52.126,-25.663,Candói,PR,2330
-52.126,-25.374,Cantagalo,PR,9070
-53.809,-25.672,Capanema,PR,5432
-53.614,-25.479,Capitão Leônidas Marques,PR,2
-50.097,-24.918,Carambeí,PR,8962
-49.721,-23.425,Carlópolis,PR,2069
-53.455,-24.956,Cascavel,PR,1584
-50.012,-24.791,Castro,PR,969
-53.157,-25.203,Catanduvas,PR,3064
-51.595,-22.821,Centenário do Sul,PR,7119
-49.261,-24.824,Cerro Azul,PR,2242
-53.849,-25.147,Céu Azul,PR,767
-52.523,-25.856,Chopinzinho,PR,6808
-52.605,-23.663,Cianorte,PR,6256
-52.945,-23.38,Cidade Gaúcha,PR,9559
-52.471,-26.396,Clevelândia,PR,3006
-49.224,-25.292,Colombo,PR,9366
-51.973,-22.838,Colorado,PR,9583
-50.554,-23.551,Congonhinhas,PR,6701
-50.169,-23.63,Conselheiro Mairinck,PR,1791
-49.535,-25.676,Contenda,PR,8753
-53.307,-24.799,Corbélia,PR,5261
-50.647,-23.181,Cornélio Procópio,PR,4888
-52.032,-26.228,Coronel Domingos Soares,PR,5058
-52.568,-25.98,Coronel Vivida,PR,1926
-52.12,-24.101,Corumbataí do Sul,PR,7108
-51.347,-26.017,Cruz Machado,PR,7198
-53.128,-25.616,Cruzeiro do Iguaçu,PR,7799
-53.073,-23.785,Cruzeiro do Oeste,PR,9464
-52.161,-22.962,Cruzeiro do Sul,PR,5283
-51.459,-24.013,Cruzmaltina,PR,973
-49.273,-25.428,Curitiba,PR,6306
-50.458,-24.033,Curiúva,PR,3518
-54.103,-24.943,Diamante d'Oeste,PR,7984
-52.86,-22.656,Diamante do Norte,PR,1490
-52.68,-25.043,Diamante do Sul,PR,4643
-53.057,-25.734,Dois Vizinhos,PR,4032
-53.292,-23.381,Douradina,PR,8669
-52.218,-23.556,Doutor Camargo,PR,8212
-49.42,-24.568,Doutor Ulysses,PR,8694
-53.164,-25.942,Enéas Marques,PR,893
-52.269,-23.797,Engenheiro Beltrão,PR,7273
-54.234,-24.704,Entre Rios do Oeste,PR,3687
-53.811,-23.724,Esperança Nova,PR,4894
-52.836,-25.424,Espigão Alto do Iguaçu,PR,5830
-52.623,-24.1,Farol,PR,2774
-51.32,-24.001,Faxinal,PR,9438
-49.308,-25.658,Fazenda Rio Grande,PR,1935
-51.979,-23.916,Fênix,PR,3337
-50.548,-25.413,Fernandes Pinheiro,PR,3386
-50.403,-23.849,Figueira,PR,9802
-53.304,-26.26,Flor da Serra do Sul,PR,9711
-52.304,-23.317,Floraí,PR,1860
-52.081,-23.599,Floresta,PR,1794
-51.387,-22.863,Florestópolis,PR,9382
-51.954,-23.087,Flórida,PR,232
-53.313,-24.293,Formosa do Oeste,PR,266
-54.588,-25.548,Foz do Iguaçu,PR,7571
-52.103,-25.642,Foz do Jordão,PR,1314
-53.848,-24.066,Francisco Alves,PR,6696
-53.055,-26.081,Francisco Beltrão,PR,6072
-51.316,-26.428,General Carneiro,PR,5967
-51.924,-24.177,Godoy Moreira,PR,4191
-53.028,-24.185,Goioerê,PR,2288
-51.993,-25.195,Goioxim,PR,3409
-51.506,-24.146,Grandes Rios,PR,1312
-54.256,-24.08,Guaíra,PR,1830
-52.686,-22.934,Guairaçá,PR,3676
-50.805,-25.191,Guamiranga,PR,5797
-50.04,-23.516,Guapirama,PR,6361
-52.779,-23.343,Guaporema,PR,4420
-51.65,-22.973,Guaraci,PR,2326
-52.878,-25.101,Guaraniaçu,PR,3183
-51.458,-25.395,Guarapuava,PR,2225
-48.329,-25.307,Guaraqueçaba,PR,4531
-48.575,-25.883,Guaratuba,PR,2929
-52.387,-26.141,Honório Serpa,PR,5674
-50.188,-23.849,Ibaiti,PR,4987
-53.012,-25.106,Ibema,PR,8439
-51.048,-23.269,Ibiporã,PR,63
-53.614,-23.396,Icaraíma,PR,385
-51.828,-23.197,Iguaraçu,PR,2295
-53.135,-24.644,Iguatu,PR,2208
-50.761,-24.445,Imbaú,PR,5125
-50.604,-25.23,Imbituva,PR,2649
-51.079,-25.571,Inácio Martins,PR,5498
-52.198,-22.749,Inajá,PR,1474
-52.696,-23.476,Indianópolis,PR,1880
-50.584,-25.024,Ipiranga,PR,1945
-53.704,-24.003,Iporã,PR,9215
-53.355,-24.428,Iracema do Oeste,PR,4426
-50.651,-25.467,Irati,PR,7024
-52.106,-24.424,Iretama,PR,8143
-51.966,-22.618,Itaguajé,PR,7192
-54.302,-25.137,Itaipulândia,PR,5269
-50.406,-23.018,Itambaracá,PR,6074
-51.99,-23.661,Itambé,PR,7369
-52.816,-25.965,Itapejara d'Oeste,PR,6248
-49.348,-25.22,Itaperuçu,PR,2684
-52.887,-22.731,Itaúna do Sul,PR,3498
-50.859,-25.011,Ivaí,PR,6025
-51.685,-24.248,Ivaiporã,PR,5746
-53.369,-23.409,Ivaté,PR,7339
-52.221,-23.619,Ivatuba,PR,5986
-50.076,-23.743,Jaboti,PR,3621
-49.969,-23.161,Jacarezinho,PR,1366
-51.532,-23.113,Jaguapitã,PR,6930
-49.706,-24.251,Jaguariaíva,PR,3335
-51.643,-23.603,Jandaia do Sul,PR,4516
-52.782,-24.142,Janiópolis,PR,1986
-50.139,-23.813,Japira,PR,2761
-52.553,-23.47,Japurá,PR,8840
-51.692,-24.179,Jardim Alegre,PR,4263
-52.061,-22.549,Jardim Olinda,PR,7278
-50.98,-23.254,Jataizinho,PR,5860
-53.388,-24.385,Jesuítas,PR,6496
-49.905,-23.499,Joaquim Távora,PR,8255
-50.248,-23.437,Jundiaí do Sul,PR,6072
-52.843,-24.42,Juranda,PR,9912
-52.469,-23.621,Jussara,PR,7887
-51.668,-23.817,Kaloré,PR,1475
-49.716,-25.77,Lapa,PR,7953
-52.469,-24.887,Laranjal,PR,1243
-52.416,-25.408,Laranjeiras do Sul,PR,6085
-50.751,-23.08,Leópolis,PR,229
-51.653,-24.109,Lidianópolis,PR,8116
-53.576,-25.26,Lindoeste,PR,9291
-53.137,-22.923,Loanda,PR,1497
-51.951,-23.008,Lobato,PR,8444
-51.163,-23.31,Londrina,PR,7039
-52.276,-24.286,Luiziana,PR,6438
-51.738,-24.079,Lunardelli,PR,1770
-51.657,-22.755,Lupionópolis,PR,1173
-50.821,-25.878,Mallet,PR,1412
-52.53,-24.319,Mamborê,PR,3299
-52.095,-23.347,Mandaguaçu,PR,5522
-51.671,-23.548,Mandaguari,PR,2261
-49.326,-25.779,Mandirituba,PR,6264
-53.311,-26.144,Manfrinópolis,PR,265
-52.176,-25.941,Mangueirinha,PR,2834
-51.668,-24.516,Manoel Ribas,PR,6912
-54.057,-24.556,Marechal Cândido Rondon,PR,8888
-53.205,-23.616,Maria Helena,PR,8480
-51.792,-23.485,Marialva,PR,6349
-51.308,-23.745,Marilândia do Sul,PR,1971
-53.04,-22.736,Marilena,PR,9517
-53.146,-24.002,Mariluz,PR,2841
-51.939,-23.425,Maringá,PR,5478
-52.559,-26.355,Mariópolis,PR,5581
-53.83,-24.418,Maripá,PR,5715
-53.026,-26.149,Marmeleiro,PR,1609
-52.254,-25.113,Marquinho,PR,8318
-51.639,-23.706,Marumbi,PR,1222
-53.996,-25.241,Matelândia,PR,5073
-48.543,-25.818,Matinhos,PR,2833
-52.146,-24.705,Mato Rico,PR,6643
-51.229,-23.901,Mauá da Serra,PR,5410
-54.094,-25.295,Medianeira,PR,3344
-54.162,-24.454,Mercedes,PR,8867
-52.776,-23.258,Mirador,PR,9717
-51.455,-22.966,Miraselva,PR,9492
-54.248,-25.092,Missal,PR,9007
-53.007,-24.062,Moreira Sales,PR,7616
-48.834,-25.477,Morretes,PR,3212
-51.774,-23.148,Munhoz de Melo,PR,4360
-51.794,-22.914,Nossa Senhora das Graças,PR,4111
-52.602,-23.177,Nova Aliança do Ivaí,PR,961
-50.718,-23.331,Nova América da Colina,PR,3180
-53.256,-24.529,Nova Aurora,PR,7002
-52.569,-24.673,Nova Cantu,PR,4939
-52.205,-23.184,Nova Esperança,PR,1576
-53.263,-25.907,Nova Esperança do Sudoeste,PR,539
-50.564,-23.432,Nova Fátima,PR,9450
-52.541,-25.307,Nova Laranjeiras,PR,4814
-52.985,-22.766,Nova Londrina,PR,8921
-53.089,-23.472,Nova Olímpia,PR,406
-53.347,-25.633,Nova Prata do Iguaçu,PR,6872
-50.724,-23.597,Nova Santa Bárbara,PR,6415
-53.953,-24.466,Nova Santa Rosa,PR,5064
-51.945,-24.438,Nova Tebas,PR,2738
-51.507,-23.764,Novo Itacolomi,PR,6932
-50.949,-24.208,Ortigueira,PR,1645
-52.199,-23.405,Ourizona,PR,2907
-53.903,-24.805,Ouro Verde do Oeste,PR,139
-52.049,-23.458,Paiçandu,PR,5375
-51.991,-26.484,Palmas,PR,541
-50.006,-25.429,Palmeira,PR,8382
-52.203,-24.893,Palmital,PR,6804
-53.84,-24.284,Palotina,PR,1129
-52.602,-23.281,Paraíso do Norte,PR,3586
-52.151,-22.93,Paranacity,PR,1896
-48.509,-25.52,Paranaguá,PR,4713
-52.098,-22.634,Paranapoema,PR,2820
-52.465,-23.073,Paranavaí,PR,5302
-54.225,-24.626,Pato Bragado,PR,3723
-52.671,-26.229,Pato Branco,PR,2589
-50.938,-26.208,Paula Freitas,PR,4537
-50.836,-26.04,Paulo Frontin,PR,8829
-52.343,-23.913,Peabiru,PR,9740
-53.41,-23.896,Perobal,PR,1145
-53.684,-23.805,Pérola,PR,7962
-53.74,-25.824,Pérola d'Oeste,PR,9978
-49.429,-26.098,Piên,PR,4346
-49.193,-25.445,Pinhais,PR,6119
-53.483,-26.03,Pinhal de São Bento,PR,8366
-50.056,-23.793,Pinhalão,PR,3277
-51.66,-25.696,Pinhão,PR,8831
-49.949,-24.526,Piraí do Sul,PR,9356
-49.063,-25.442,Piraquara,PR,1721
-51.761,-24.757,Pitanga,PR,6960
-51.586,-23.231,Pitangueiras,PR,1173
-52.914,-23.007,Planaltina do Paraná,PR,6283
-53.766,-25.716,Planalto,PR,6961
-50.162,-25.095,Ponta Grossa,PR,8636
